T		P		density		Gibbs		Helmholtz	Internal En	Enthalpy	Entropy		Cp		Cv
3.300000E+00	2.100000E-02	1.432000E+02	-2.924535E+00	-2.939200E+00	5.555000E+00	7.022000E+00	2.574000E+00	2.784000E+00	2.146000E+00
3.600000E+00	2.100000E-02	1.399000E+02	-3.768989E+00	-3.784000E+00	6.422000E+00	7.923000E+00	2.835000E+00	3.228000E+00	2.306000E+00
3.900000E+00	2.100000E-02	1.360000E+02	-4.702359E+00	-4.717800E+00	7.419000E+00	8.963000E+00	3.112000E+00	3.719000E+00	2.418000E+00
4.200000E+00	2.100000E-02	1.311000E+02	-5.735782E+00	-5.751800E+00	8.566000E+00	1.017000E+01	3.409000E+00	4.345000E+00	2.495000E+00
4.500000E+00	2.100000E-02	1.249000E+02	-6.885687E+00	-6.902500E+00	9.923000E+00	1.160000E+01	3.739000E+00	5.323000E+00	2.554000E+00
4.800000E+00	2.100000E-02	1.159000E+02	-8.193881E+00	-8.212000E+00	1.166000E+01	1.347000E+01	4.140000E+00	7.516000E+00	2.615000E+00
5.000000E+00	2.100000E-02	1.056000E+02	-9.230114E+00	-9.250000E+00	1.340000E+01	1.539000E+01	4.530000E+00	1.315000E+01	2.678000E+00
5.090000E+00	2.100000E-02	9.551000E+01	-9.861223E+00	-9.883210E+00	1.490000E+01	1.710000E+01	4.869000E+00	3.197000E+01	2.740000E+00
2.145000E+00	2.300000E-02	1.504000E+02	-4.267274E-01	-4.420200E-01	2.724000E+00	4.254000E+00	1.476000E+00	1.037000E+01	1.016000E+01
2.154000E+00	2.300000E-02	1.504000E+02	-4.404034E-01	-4.556960E-01	2.827000E+00	4.356000E+00	1.524000E+00	1.326000E+01	1.282000E+01
2.156000E+00	2.300000E-02	1.504000E+02	-4.433234E-01	-4.586160E-01	2.853000E+00	4.382000E+00	1.536000E+00	7.969000E+00	7.891000E+00
2.165000E+00	2.300000E-02	1.504000E+02	-4.561074E-01	-4.714000E-01	2.906000E+00	4.435000E+00	1.560000E+00	4.960000E+00	4.959000E+00
2.255000E+00	2.300000E-02	1.503000E+02	-6.039223E-01	-6.192250E-01	3.203000E+00	4.733000E+00	1.695000E+00	2.651000E+00	2.612000E+00
2.400000E+00	2.300000E-02	1.498000E+02	-8.660462E-01	-8.814000E-01	3.537000E+00	5.072000E+00	1.841000E+00	2.171000E+00	2.075000E+00
2.700000E+00	2.300000E-02	1.484000E+02	-1.471101E+00	-1.486600E+00	4.151000E+00	5.701000E+00	2.088000E+00	2.145000E+00	1.921000E+00
3.000000E+00	2.300000E-02	1.463000E+02	-2.155279E+00	-2.171000E+00	4.792000E+00	6.364000E+00	2.321000E+00	2.358000E+00	1.951000E+00
